Emotions,Path
disgust,../Dataset/crema-d/1008_ITH_DIS_XX.wav
sad,../Dataset/crema-d/1006_ITS_SAD_XX.wav
disgust,../Dataset/crema-d/1010_MTI_DIS_XX.wav
disgust,../Dataset/crema-d/1005_MTI_DIS_XX.wav
fear,../Dataset/crema-d/1001_ITS_FEA_XX.wav
angry,../Dataset/crema-d/1008_IEO_ANG_MD.wav
disgust,../Dataset/crema-d/1009_ITS_DIS_XX.wav
disgust,../Dataset/crema-d/1005_WSI_DIS_XX.wav
sad,../Dataset/crema-d/1001_TIE_SAD_XX.wav
disgust,../Dataset/crema-d/1010_WSI_DIS_XX.wav
fear,../Dataset/crema-d/1006_TIE_FEA_XX.wav
sad,../Dataset/crema-d/1007_ITH_SAD_XX.wav
neutral,../Dataset/crema-d/1001_IEO_NEU_XX.wav
disgust,../Dataset/crema-d/1010_DFA_DIS_XX.wav
disgust,../Dataset/crema-d/1005_DFA_DIS_XX.wav
sad,../Dataset/crema-d/1005_WSI_SAD_XX.wav
sad,../Dataset/crema-d/1010_WSI_SAD_XX.wav
disgust,../Dataset/crema-d/1001_TIE_DIS_XX.wav
fear,../Dataset/crema-d/1002_WSI_FEA_XX.wav
fear,../Dataset/crema-d/1002_DFA_FEA_XX.wav
disgust,../Dataset/crema-d/1007_ITH_DIS_XX.wav
sad,../Dataset/crema-d/1010_DFA_SAD_XX.wav
sad,../Dataset/crema-d/1005_DFA_SAD_XX.wav
neutral,../Dataset/crema-d/1004_IWL_NEU_XX.wav
angry,../Dataset/crema-d/1007_IEO_ANG_MD.wav
angry,../Dataset/crema-d/1003_IEO_ANG_HI.wav
angry,../Dataset/crema-d/1010_TAI_ANG_XX.wav
angry,../Dataset/crema-d/1005_TAI_ANG_XX.wav
sad,../Dataset/crema-d/1009_ITS_SAD_XX.wav
happy,../Dataset/crema-d/1004_IOM_HAP_XX.wav
fear,../Dataset/crema-d/1002_MTI_FEA_XX.wav
disgust,../Dataset/crema-d/1006_ITS_DIS_XX.wav
sad,../Dataset/crema-d/1010_MTI_SAD_XX.wav
sad,../Dataset/crema-d/1005_MTI_SAD_XX.wav
happy,../Dataset/crema-d/1001_IWW_HAP_XX.wav
fear,../Dataset/crema-d/1009_TIE_FEA_XX.wav
neutral,../Dataset/crema-d/1005_IWW_NEU_XX.wav
neutral,../Dataset/crema-d/1010_IWW_NEU_XX.wav
sad,../Dataset/crema-d/1008_ITH_SAD_XX.wav
happy,../Dataset/crema-d/1003_IEO_HAP_LO.wav
angry,../Dataset/crema-d/1001_DFA_ANG_XX.wav
angry,../Dataset/crema-d/1001_WSI_ANG_XX.wav
fear,../Dataset/crema-d/1006_TAI_FEA_XX.wav
sad,../Dataset/crema-d/1003_IEO_SAD_MD.wav
happy,../Dataset/crema-d/1003_TSI_HAP_XX.wav
sad,../Dataset/crema-d/1007_IEO_SAD_HI.wav
sad,../Dataset/crema-d/1001_TAI_SAD_XX.wav
fear,../Dataset/crema-d/1004_IEO_FEA_MD.wav
neutral,../Dataset/crema-d/1007_TSI_NEU_XX.wav
angry,../Dataset/crema-d/1001_MTI_ANG_XX.wav
disgust,../Dataset/crema-d/1008_IEO_DIS_HI.wav
angry,../Dataset/crema-d/1002_TIE_ANG_XX.wav
angry,../Dataset/crema-d/1004_ITH_ANG_XX.wav
disgust,../Dataset/crema-d/1006_TAI_DIS_XX.wav
disgust,../Dataset/crema-d/1004_IEO_DIS_MD.wav
angry,../Dataset/crema-d/1010_ITS_ANG_XX.wav
angry,../Dataset/crema-d/1005_ITS_ANG_XX.wav
sad,../Dataset/crema-d/1009_TAI_SAD_XX.wav
fear,../Dataset/crema-d/1008_IEO_FEA_HI.wav
angry,../Dataset/crema-d/1009_WSI_ANG_XX.wav
angry,../Dataset/crema-d/1009_DFA_ANG_XX.wav
fear,../Dataset/crema-d/1007_ITH_FEA_XX.wav
disgust,../Dataset/crema-d/1002_DFA_DIS_XX.wav
neutral,../Dataset/crema-d/1006_IEO_NEU_XX.wav
happy,../Dataset/crema-d/1009_IWW_HAP_XX.wav
fear,../Dataset/crema-d/1001_TIE_FEA_XX.wav
sad,../Dataset/crema-d/1006_TIE_SAD_XX.wav
disgust,../Dataset/crema-d/1002_WSI_DIS_XX.wav
neutral,../Dataset/crema-d/1008_IOM_NEU_XX.wav
fear,../Dataset/crema-d/1006_ITS_FEA_XX.wav
disgust,../Dataset/crema-d/1002_MTI_DIS_XX.wav
sad,../Dataset/crema-d/1001_ITS_SAD_XX.wav
happy,../Dataset/crema-d/1008_IWL_HAP_XX.wav
disgust,../Dataset/crema-d/1009_TIE_DIS_XX.wav
angry,../Dataset/crema-d/1008_DFA_ANG_XX.wav
fear,../Dataset/crema-d/1009_IEO_FEA_HI.wav
sad,../Dataset/crema-d/1008_TAI_SAD_XX.wav
angry,../Dataset/crema-d/1004_ITS_ANG_XX.wav
disgust,../Dataset/crema-d/1007_TAI_DIS_XX.wav
disgust,../Dataset/crema-d/1010_IEO_DIS_MD.wav
disgust,../Dataset/crema-d/1005_IEO_DIS_MD.wav
angry,../Dataset/crema-d/1008_MTI_ANG_XX.wav
disgust,../Dataset/crema-d/1001_IEO_DIS_HI.wav
angry,../Dataset/crema-d/1005_ITH_ANG_XX.wav
angry,../Dataset/crema-d/1010_ITH_ANG_XX.wav
angry,../Dataset/crema-d/1003_TIE_ANG_XX.wav
disgust,../Dataset/crema-d/1008_TIE_DIS_XX.wav
happy,../Dataset/crema-d/1009_IWL_HAP_XX.wav
disgust,../Dataset/crema-d/1003_MTI_DIS_XX.wav
fear,../Dataset/crema-d/1007_ITS_FEA_XX.wav
neutral,../Dataset/crema-d/1009_IOM_NEU_XX.wav
happy,../Dataset/crema-d/1008_IWW_HAP_XX.wav
disgust,../Dataset/crema-d/1003_WSI_DIS_XX.wav
sad,../Dataset/crema-d/1007_TIE_SAD_XX.wav
disgust,../Dataset/crema-d/1003_DFA_DIS_XX.wav
fear,../Dataset/crema-d/1006_ITH_FEA_XX.wav
neutral,../Dataset/crema-d/1007_IEO_NEU_XX.wav
sad,../Dataset/crema-d/1001_ITH_SAD_XX.wav
neutral,../Dataset/crema-d/1004_IWW_NEU_XX.wav
sad,../Dataset/crema-d/1009_ITH_SAD_XX.wav
fear,../Dataset/crema-d/1008_TIE_FEA_XX.wav
neutral,../Dataset/crema-d/1001_IOM_NEU_XX.wav
disgust,../Dataset/crema-d/1007_ITS_DIS_XX.wav
fear,../Dataset/crema-d/1003_MTI_FEA_XX.wav
sad,../Dataset/crema-d/1004_MTI_SAD_XX.wav
happy,../Dataset/crema-d/1005_IOM_HAP_XX.wav
happy,../Dataset/crema-d/1010_IOM_HAP_XX.wav
angry,../Dataset/crema-d/1002_IEO_ANG_HI.wav
angry,../Dataset/crema-d/1006_IEO_ANG_MD.wav
neutral,../Dataset/crema-d/1010_IWL_NEU_XX.wav
neutral,../Dataset/crema-d/1005_IWL_NEU_XX.wav
sad,../Dataset/crema-d/1008_ITS_SAD_XX.wav
angry,../Dataset/crema-d/1004_TAI_ANG_XX.wav
happy,../Dataset/crema-d/1001_IWL_HAP_XX.wav
disgust,../Dataset/crema-d/1006_ITH_DIS_XX.wav
fear,../Dataset/crema-d/1003_DFA_FEA_XX.wav
sad,../Dataset/crema-d/1004_DFA_SAD_XX.wav
sad,../Dataset/crema-d/1004_WSI_SAD_XX.wav
fear,../Dataset/crema-d/1003_WSI_FEA_XX.wav
disgust,../Dataset/crema-d/1009_IEO_DIS_HI.wav
neutral,../Dataset/crema-d/1006_TSI_NEU_XX.wav
happy,../Dataset/crema-d/1002_TSI_HAP_XX.wav
sad,../Dataset/crema-d/1006_IEO_SAD_HI.wav
sad,../Dataset/crema-d/1002_IEO_SAD_MD.wav
fear,../Dataset/crema-d/1007_TAI_FEA_XX.wav
fear,../Dataset/crema-d/1001_IEO_FEA_HI.wav
fear,../Dataset/crema-d/1005_IEO_FEA_MD.wav
fear,../Dataset/crema-d/1010_IEO_FEA_MD.wav
happy,../Dataset/crema-d/1002_IEO_HAP_LO.wav
angry,../Dataset/crema-d/1004_TIE_ANG_XX.wav
angry,../Dataset/crema-d/1002_ITH_ANG_XX.wav
disgust,../Dataset/crema-d/1006_IEO_DIS_HI.wav
disgust,../Dataset/crema-d/1002_IEO_DIS_MD.wav
neutral,../Dataset/crema-d/1009_TSI_NEU_XX.wav
angry,../Dataset/crema-d/1003_ITS_ANG_XX.wav
fear,../Dataset/crema-d/1008_TAI_FEA_XX.wav
sad,../Dataset/crema-d/1009_IEO_SAD_HI.wav
sad,../Dataset/crema-d/1006_ITH_SAD_XX.wav
fear,../Dataset/crema-d/1001_ITH_FEA_XX.wav
disgust,../Dataset/crema-d/1004_DFA_DIS_XX.wav
disgust,../Dataset/crema-d/1004_WSI_DIS_XX.wav
fear,../Dataset/crema-d/1007_TIE_FEA_XX.wav
disgust,../Dataset/crema-d/1008_ITS_DIS_XX.wav
sad,../Dataset/crema-d/1007_ITS_SAD_XX.wav
angry,../Dataset/crema-d/1009_IEO_ANG_MD.wav
disgust,../Dataset/crema-d/1004_MTI_DIS_XX.wav
disgust,../Dataset/crema-d/1009_ITH_DIS_XX.wav
fear,../Dataset/crema-d/1004_WSI_FEA_XX.wav
sad,../Dataset/crema-d/1003_WSI_SAD_XX.wav
disgust,../Dataset/crema-d/1007_TIE_DIS_XX.wav
sad,../Dataset/crema-d/1003_DFA_SAD_XX.wav
fear,../Dataset/crema-d/1004_DFA_FEA_XX.wav
disgust,../Dataset/crema-d/1001_ITH_DIS_XX.wav
happy,../Dataset/crema-d/1006_IWL_HAP_XX.wav
angry,../Dataset/crema-d/1003_TAI_ANG_XX.wav
angry,../Dataset/crema-d/1001_IEO_ANG_MD.wav
fear,../Dataset/crema-d/1008_ITS_FEA_XX.wav
neutral,../Dataset/crema-d/1002_IWL_NEU_XX.wav
angry,../Dataset/crema-d/1005_IEO_ANG_HI.wav
angry,../Dataset/crema-d/1010_IEO_ANG_HI.wav
happy,../Dataset/crema-d/1002_IOM_HAP_XX.wav
sad,../Dataset/crema-d/1003_MTI_SAD_XX.wav
fear,../Dataset/crema-d/1004_MTI_FEA_XX.wav
neutral,../Dataset/crema-d/1006_IOM_NEU_XX.wav
sad,../Dataset/crema-d/1008_TIE_SAD_XX.wav
happy,../Dataset/crema-d/1007_IWW_HAP_XX.wav
neutral,../Dataset/crema-d/1008_IEO_NEU_XX.wav
fear,../Dataset/crema-d/1009_ITH_FEA_XX.wav
neutral,../Dataset/crema-d/1003_IWW_NEU_XX.wav
happy,../Dataset/crema-d/1005_IEO_HAP_LO.wav
happy,../Dataset/crema-d/1010_IEO_HAP_LO.wav
angry,../Dataset/crema-d/1007_DFA_ANG_XX.wav
angry,../Dataset/crema-d/1007_WSI_ANG_XX.wav
sad,../Dataset/crema-d/1007_TAI_SAD_XX.wav
fear,../Dataset/crema-d/1002_IEO_FEA_MD.wav
fear,../Dataset/crema-d/1006_IEO_FEA_HI.wav
sad,../Dataset/crema-d/1010_IEO_SAD_MD.wav
sad,../Dataset/crema-d/1005_IEO_SAD_MD.wav
sad,../Dataset/crema-d/1001_IEO_SAD_HI.wav
happy,../Dataset/crema-d/1005_TSI_HAP_XX.wav
happy,../Dataset/crema-d/1010_TSI_HAP_XX.wav
neutral,../Dataset/crema-d/1001_TSI_NEU_XX.wav
angry,../Dataset/crema-d/1007_MTI_ANG_XX.wav
disgust,../Dataset/crema-d/1008_TAI_DIS_XX.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_date_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_ditch_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_door_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_dip_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_jug_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_home_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_dab_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_burn_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_cab_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_chain_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_base_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_judge_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_came_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_beg_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_choice_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_hit_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_hole_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_five_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_half_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_hush_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_jar_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_back_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_goal_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_fit_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_cheek_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_gun_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_hate_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_hall_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_bought_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_good_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_chair_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_book_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_food_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_check_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_fall_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_join_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_doll_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_chief_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_dodge_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_bite_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_far_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_fail_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_gin_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_dime_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_bar_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_bean_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_hurl_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_dog_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_juice_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_cool_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_bone_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_calm_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_have_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_bath_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_gap_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_jail_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_death_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_gas_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_germ_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_hash_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_deep_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_cause_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_fat_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_chat_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_dead_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_hire_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_boat_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_haze_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_get_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_gaze_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_chalk_disgust.wav
disgust,../Dataset/TESS/YAF_disgust/YAF_goose_disgust.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_fall_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_far_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_cheek_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_base_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_bath_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_bite_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_deep_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_came_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_gap_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_cause_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_judge_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_fat_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_doll_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_door_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_gun_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_goal_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_join_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_dodge_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_gin_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_bought_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_fit_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_jar_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_germ_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_haze_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_calm_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_choice_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_cool_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_gas_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_get_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_half_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_juice_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_hurl_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_beg_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_bean_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_goose_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_chat_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_have_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_hit_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_jail_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_date_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_cab_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_dog_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_check_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_chair_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_good_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_dip_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_boat_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_death_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_burn_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_bar_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_jug_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_dab_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_home_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_hush_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_back_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_chain_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_hall_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_chalk_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_ditch_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_five_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_hole_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_dead_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_dime_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_gaze_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_fail_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_food_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_chief_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_hire_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_bone_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_book_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_hash_ps.wav
surprise,../Dataset/TESS/OAF_Pleasant_surprise/OAF_hate_ps.wav
happy,../Dataset/TESS/OAF_happy/OAF_bought_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_haze_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_boat_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_bar_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_goose_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_judge_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_juice_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_fail_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_join_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_doll_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_bite_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_fall_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_hurl_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_jail_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_hush_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_cab_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_chain_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_check_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_hit_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_home_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_ditch_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_dime_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_choice_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_deep_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_gas_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_cheek_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_far_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_get_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_book_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_fit_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_chalk_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_calm_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_hire_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_hash_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_cause_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_dodge_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_beg_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_bath_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_hall_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_gaze_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_gin_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_dead_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_jar_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_fat_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_dab_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_five_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_date_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_gap_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_dog_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_chief_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_have_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_burn_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_germ_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_cool_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_hole_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_jug_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_death_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_back_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_food_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_chat_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_came_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_chair_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_gun_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_half_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_dip_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_bean_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_goal_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_door_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_base_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_bone_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_good_happy.wav
happy,../Dataset/TESS/OAF_happy/OAF_hate_happy.wav
sad,../Dataset/TESS/YAF_sad/YAF_dime_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_ditch_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_dead_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_half_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_base_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_hate_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_hurl_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_death_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_burn_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_bar_sad.wav
